確定病名,發病年份,發病週別,縣市,鄉鎮,性別,是否為境外移入,年齡層,確定病例數,縣市別代碼,鄉鎮別代碼
3200,2008,19,台東縣,卑南鄉,M,0,2,1,10014,10014040
3200,2008,22,桃園市,蘆竹區,M,0,1,1,68000,68000050
3200,2008,33,新北市,新店區,F,0,0,1,65000,65000060
3200,2008,37,台南市,永康區,F,0,2,1,67000,67000310
3200,2008,42,雲林縣,莿桐鄉,F,0,0,1,10009,10009090
3200,2008,51,雲林縣,虎尾鎮,M,0,1,1,10009,10009030
3200,2008,51,台中市,大肚區,F,0,0,1,66000,66000240
3200,2008,52,新北市,林口區,F,0,45~49,1,65000,65000170
3200,2008,52,台南市,南區,M,0,10~14,1,67000,67000330
3200,2009,2,彰化縣,和美鎮,F,0,5~9,1,10007,10007030
3200,2009,7,台中市,大里區,M,0,0,1,66000,66000280
3200,2009,8,彰化縣,彰化市,F,0,5~9,1,10007,10007010
3200,2009,8,基隆市,中山區,F,0,5~9,1,10017,10017050
3200,2009,9,花蓮縣,玉里鎮,M,0,45~49,1,10015,10015030
3200,2009,11,彰化縣,溪湖鎮,F,0,4,1,10007,10007110
3200,2009,18,新竹縣,竹東鎮,F,0,70+,1,10004,10004020
3200,2009,22,雲林縣,林內鄉,M,0,5~9,1,10009,10009100
3200,2009,24,彰化縣,大村鄉,F,0,1,1,10007,10007130
3200,2009,30,台中市,西屯區,M,0,1,1,66000,66000060
3200,2009,31,彰化縣,員林市,M,0,5~9,1,10007,10007100
3200,2009,50,台南縣(舊),新化鎮,M,0,4,1,10011,10011180
3200,2009,52,屏東縣,潮州鎮,M,0,1,1,10013,10013020
3200,2009,52,花蓮縣,豐濱鄉,M,0,1,1,10015,10015080
3200,2010,11,苗栗縣,公館鄉,M,0,5~9,1,10005,10005090
3200,2010,12,台東縣,海端鄉,M,0,1,1,10014,10014120
3200,2010,15,台東縣,成功鎮,F,0,40~44,1,10014,10014020
3200,2010,17,彰化縣,二林鎮,M,0,30~34,1,10007,10007200
3200,2010,17,新竹市,東區,F,0,5~9,1,10018,10018010
3200,2010,23,新北市,新莊區,M,0,65~69,1,65000,65000050
3200,2010,27,苗栗縣,公館鄉,M,0,4,1,10005,10005090
3200,2010,36,花蓮縣,吉安鄉,F,0,4,1,10015,10015050
3200,2010,38,桃園市,楊梅區,M,0,5~9,1,68000,68000040
3200,2010,51,新竹縣,竹東鎮,F,0,4,1,10004,10004020
3200,2010,51,台中市,豐原區,F,0,70+,1,66000,66000090
3200,2010,51,台南市,東區,M,0,60~64,1,67000,67000320
3200,2011,7,新竹縣,竹北市,M,0,0,1,10004,10004010
3200,2011,8,花蓮縣,玉里鎮,M,0,70+,1,10015,10015030
3200,2011,24,新竹縣,竹東鎮,F,0,4,1,10004,10004020
3200,2011,29,南投縣,埔里鎮,M,0,5~9,1,10008,10008020
3200,2011,41,台東縣,卑南鄉,M,0,30~34,1,10014,10014040
3200,2011,41,新北市,新莊區,F,0,45~49,1,65000,65000050
3200,2011,46,台東縣,達仁鄉,F,0,70+,1,10014,10014150
3200,2011,50,屏東縣,屏東市,F,0,10~14,1,10013,10013010
3200,2011,51,屏東縣,高樹鄉,M,0,5~9,1,10013,10013110
3200,2012,1,屏東縣,瑪家鄉,M,0,0,1,10013,10013280
3200,2012,1,新北市,土城區,M,0,10~14,1,65000,65000130
3200,2012,45,台東縣,大武鄉,M,0,35~39,1,10014,10014100
3200,2013,5,台中市,太平區,M,0,70+,1,66000,66000270
3200,2013,12,台中市,大里區,F,0,65~69,1,66000,66000280
3200,2013,21,新北市,汐止區,F,0,50~54,1,65000,65000110
3200,2013,21,台南市,西港區,M,0,70+,1,67000,67000140
3200,2013,24,嘉義縣,番路鄉,M,0,70+,1,10010,10010160
3200,2013,27,高雄市,楠梓區,M,0,45~49,1,64000,64000040
3200,2013,28,花蓮縣,萬榮鄉,M,0,45~49,1,10015,10015120
3200,2013,35,新北市,鶯歌區,F,0,5~9,1,65000,65000080
3200,2013,42,彰化縣,花壇鄉,M,0,70+,1,10007,10007080
3200,2013,44,桃園市,桃園區,M,0,60~64,1,68000,68000010
3200,2014,12,高雄市,左營區,M,0,55~59,1,64000,64000030
3200,2014,17,新竹市,北區,F,0,0,1,10018,10018020
3200,2014,39,台東縣,金峰鄉,M,0,15~19,1,10014,10014140
3200,2014,51,桃園市,大溪區,F,0,35~39,1,68000,68000030
3200,2014,53,桃園市,八德區,F,0,40~44,1,68000,68000080
3200,2015,38,新竹縣,竹東鎮,M,0,70+,1,10004,10004020
3200,2015,49,嘉義市,西區,F,0,2,1,10020,10020020
3200,2016,6,台南市,新化區,M,0,70+,1,67000,67000180
3200,2016,10,桃園市,大園區,M,0,70+,1,68000,68000060
3200,2016,13,彰化縣,和美鎮,M,0,55~59,1,10007,10007030
3200,2016,17,新北市,板橋區,M,0,70+,1,65000,65000010
3200,2016,18,花蓮縣,吉安鄉,F,0,70+,1,10015,10015050
3200,2016,21,新北市,泰山區,F,0,65~69,1,65000,65000160
3200,2016,23,花蓮縣,玉里鎮,F,0,45~49,1,10015,10015030
3200,2016,26,彰化縣,社頭鄉,M,0,70+,1,10007,10007170
3200,2016,26,嘉義市,西區,M,0,70+,1,10020,10020020
3200,2016,27,嘉義縣,民雄鄉,M,0,70+,1,10010,10010050
3200,2016,29,桃園市,龜山區,M,0,50~54,1,68000,68000070
3200,2016,31,台北市,萬華區,M,0,60~64,1,63000,63000070
3200,2016,31,新北市,土城區,M,0,70+,1,65000,65000130
3200,2016,41,台北市,士林區,F,0,70+,1,63000,63000110
3200,2017,5,高雄市,旗山區,M,0,70+,1,64000,64000300
3200,2017,10,台東縣,海端鄉,M,0,30~34,1,10014,10014120
3200,2017,29,台北市,萬華區,M,0,70+,1,63000,63000070
3200,2017,36,屏東縣,屏東市,M,0,65~69,1,10013,10013010
3200,2017,38,花蓮縣,玉里鎮,F,0,70+,1,10015,10015030
3200,2017,47,桃園市,中壢區,F,0,40~44,1,68000,68000020
3200,2018,7,台東縣,大武鄉,M,0,65~69,1,10014,10014100
3200,2018,16,桃園市,桃園區,M,0,40~44,1,68000,68000010
3200,2018,21,桃園市,新屋區,F,0,70+,1,68000,68000110
3200,2018,22,桃園市,桃園區,F,0,70+,1,68000,68000010
3200,2018,33,嘉義縣,竹崎鄉,M,0,70+,1,10010,10010140
3200,2019,29,屏東縣,萬丹鄉,F,0,40~44,1,10013,10013050
3200,2019,48,屏東縣,屏東市,M,0,3,1,10013,10013010
3200,2019,49,台北市,文山區,M,0,70+,1,63000,63000080
3200,2020,10,台北市,士林區,F,0,70+,1,63000,63000110
3200,2020,14,彰化縣,二林鎮,M,0,60~64,1,10007,10007200
3200,2020,17,桃園市,平鎮區,M,0,45~49,1,68000,68000100
3200,2021,13,花蓮縣,卓溪鄉,F,0,45~49,1,10015,10015130
3200,2022,11,新北市,永和區,M,0,40~44,1,65000,65000040
3200,2022,29,彰化縣,二林鎮,M,0,55~59,1,10007,10007200
3200,2023,37,桃園市,楊梅區,F,0,70+,1,68000,68000040
3200,2024,12,台南市,永康區,F,0,70+,1,67000,67000310
3200,2024,21,宜蘭縣,羅東鎮,M,0,65~69,1,10002,10002020
