受補（捐）助單位,核准日期,累計撥付金額,補（捐）助事項或用途,縣市代碼
台灣基督長老教會馬偕醫療財團法人馬偕紀念醫院,1090101,132227,109年抗生素抗藥性管理通報系統補捐助案,63000
台灣基督長老教會馬偕醫療財團法人新竹馬偕紀念醫院,1090101,132227,109年抗生素抗藥性管理通報系統補捐助案,10018
佛教慈濟醫療財團法人大林慈濟醫院,1090101,132227,109年抗生素抗藥性管理通報系統補捐助案,10010
秀傳醫療財團法人彰濱秀傳紀念醫院,1090101,132227,109年抗生素抗藥性管理通報系統補捐助案,10007
長庚醫療財團法人高雄長庚紀念醫院,1090101,132227,109年抗生素抗藥性管理通報系統補捐助案,64000
國泰醫療財團法人國泰綜合醫院,1090101,132227,109年抗生素抗藥性管理通報系統補捐助案,63000
彰化基督教醫療財團法人員林基督教醫院,1090101,132227,109年抗生素抗藥性管理通報系統補捐助案,10007
臺灣基督教門諾會醫療財團法人門諾醫院,1090101,132227,109年抗生素抗藥性管理通報系統補捐助案,10015
台灣基督長老教會馬偕醫療財團法人馬偕紀念醫院,1090203,60000,109年度補助醫院辦理漢生病個案確診及治療計畫,63000
中山醫學大學附設醫院,1090210,15000,109年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫(PrEP)計畫,66000
天主教若瑟醫療財團法人若瑟醫院,1090210,12500,109年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫(PrEP)計畫,10009
台灣基督長老教會馬偕醫療財團法人馬偕紀念醫院,1090210,20000,109年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫(PrEP)計畫,63000
台灣基督長老教會馬偕醫療財團法人新竹馬偕紀念醫院,1090210,25000,109年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫(PrEP)計畫,10018
長庚醫療財團法人基隆長庚紀念醫院,1090210,12500,109年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫(PrEP)計畫,10017
長庚醫療財團法人嘉義長庚紀念醫院,1090210,12500,109年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫(PrEP)計畫,10010
財團法人私立高雄醫學大學附設中和紀念醫院,1090210,40000,109年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫(PrEP)計畫,64000
彰化基督教醫療財團法人彰化基督教醫院,1090210,12500,109年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫(PrEP)計畫,10007
戴德森醫療財團法人嘉義基督教醫院,1090210,22500,109年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫(PrEP)計畫,10020
醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,1090210,40000,109年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫(PrEP)計畫,65000
光宇學校財團法人元培醫事科技大學,1090311,20000,109年補助民間團體及大專校院辦理愛滋病防治工作計畫,10018
財團法人台灣紅絲帶基金會,1090311,1212400,109年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
財團法人台灣關愛基金會,1090311,1264000,109年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
財團法人杏陵醫學基金會,1090311,528000,109年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
財團法人護理人員愛滋病防治基金會,1090311,100000,109年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
中國醫藥大學附設醫院,1090319,700000,傳染病防治醫療網支援合作醫院109年行政作業款,66000
佛教慈濟醫療財團法人花蓮慈濟醫院,1090319,700000,傳染病防治醫療網支援合作醫院109年行政作業款,10015
長庚醫療財團法人林口長庚紀念醫院,1090319,700000,傳染病防治醫療網支援合作醫院109年行政作業款,68000
財團法人私立高雄醫學大學附設中和紀念醫院,1090319,700000,傳染病防治醫療網支援合作醫院109年行政作業款,64000
財團法人肝病防治學術基金會 ,1090422,100000,109年度補(捐)助民間團體辦理急性病毒性肝炎防治衛生教育,63000
財團法人兒童肝膽疾病防治基金會,1090422,100000,109年度補(捐)助民間團體辦理急性病毒性肝炎防治衛生教育,63000
天主教若瑟醫療財團法人若瑟醫院,1090509,22967,109年本署補助腸病毒責任醫院辦理醫護人員訓練經費,10009
台灣基督長老教會馬偕醫療財團法人新竹馬偕紀念醫院,1090509,27816,109年本署補助腸病毒責任醫院辦理醫護人員訓練經費,10018
天成醫療社團法人天晟醫院,1090101,132227,109年抗生素抗藥性管理通報系統補捐助案,68000
東元醫療社團法人東元綜合醫院,1090101,132227,109年抗生素抗藥性管理通報系統補捐助案,10004
寶建醫療社團法人寶建醫院,1090101,132227,109年抗生素抗藥性管理通報系統補捐助案,10013
社團法人台灣內科醫學會,1090129,250000,「成人重要傳染病防治」醫護人員教育訓練,63000
竹山秀傳醫院,1090210,22500,109年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫(PrEP)計畫,10008
東元醫療社團法人東元綜合醫院,1090210,10000,109年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫(PrEP)計畫,10004
高雄市立大同醫院(委託財團法人私立高雄醫學大學附設中和紀念醫院經營),1090210,11750,109年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫(PrEP)計畫,64000
中華身心健康促進暨研究協會,1090311,40000,109年補助民間團體及大專校院辦理愛滋病防治工作計畫,68000
世界和平婦女會台灣總會,1090311,80000,109年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
台灣年輕藥師協會,1090311,150000,109年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
台灣愛滋病學會,1090311,821600,109年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
社團法人中華民國愛滋感染者權益促進會,1090311,240000,109年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
社團法人中華民國醫務社會工作協會,1090311,100000,109年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
社團法人台北市日日春關懷互助協會,1090311,200000,109年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
社團法人台灣愛之希望協會,1090311,495200,109年補助民間團體及大專校院辦理愛滋病防治工作計畫,64000
社團法人台灣愛滋病護理學會,1090311,520000,109年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
社團法人台灣新滋識同盟,1090311,200000,109年補助民間團體及大專校院辦理愛滋病防治工作計畫,65000
社團法人台灣預防醫學學會,1090311,200000,109年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
社團法人台灣露德協會,1090311,920000,109年補助民間團體及大專校院辦理愛滋病防治工作計畫,63000
社團法人彰化縣馨滋關懷協會,1090311,4100,109年補助民間團體及大專校院辦理愛滋病防治工作計畫,10007
臺灣腎臟護理學會,1090313,200000,醫療院所透析單位急性病毒性B、C型肝炎防治教育訓練,63000
台灣結核暨肺部疾病醫學會,1090415,570000,「109年結核病防治教育訓練補助計畫」-醫師結核病防治教育訓練計畫 ,63000
台灣結核暨肺部疾病醫學會,1090422,1110000,109年結核病防治教育訓練補助計畫-結核病個案管理師教育訓練及認證,63000
社團法人中華民國腹膜透析腎友協會,1090422,100000,109年度補(捐)助民間團體辦理急性病毒性肝炎防治衛生教育,63000
童綜合醫療社團法人童綜合醫院,1090509,19699,109年本署補助腸病毒責任醫院辦理醫護人員訓練經費,66000
個人,1090101,349116492,109年度「結核病及漢生病直接觀察治療都治執行計畫」,
個人,1090101,145905000,109年度補助建構抗藥性結核病醫療照護體系計畫,
個人,1090101,251772,因執行業務意外暴露感染源之預防性投藥醫療費用,
個人,1090101,22952,因執行業務意外暴露感染源之預防性投藥醫療費用,
個人,1090101,80768,因執行業務意外暴露感染源之預防性投藥醫療費用,
個人,1090101,134219,因執行業務意外暴露感染源之預防性投藥醫療費用,
個人,1090101,211144,因執行業務意外暴露感染源之預防性投藥醫療費用,
個人,1090101,262473,因執行業務意外暴露感染源之預防性投藥醫療費用,
個人,1090108,3020000,「109年公費抗結核藥品cycloserine」採購案,
個人,1090108,1233213000,支付愛滋醫療費用,
個人,1090113,38100000,109年抗結核公費藥品Bedaquiline,
個人,1090121,6149725,109年度愛滋病指定醫事機構服務品質提升計畫,
個人,1090121,333430,109年度愛滋病指定醫事機構服務品質提升計畫,
個人,1090121,3533240,109年度愛滋病指定醫事機構服務品質提升計畫,
個人,1090121,3098960,109年度愛滋病指定醫事機構服務品質提升計畫,
個人,1090121,6929420,109年度愛滋病指定醫事機構服務品質提升計畫,
個人,1090122,5186311,107年愛滋醫療費用欠款之利息,
個人,1090210,5419731,109年愛滋病毒篩檢與暴露愛滋病毒前預防性投藥計畫(PrEP)計畫,
個人,1090211,318393,107年醫療費用欠款利息,
個人,1090211,146400,109年慢性傳染性結核病個案住院營養暨生活費補助,
個人,1090211,40000000,109年藥癮愛滋個案替代治療計畫,
個人,1090213,46000000,孕婦全面愛滋篩檢,
個人,1090215,170956000,109年委託健保署代辦公務預算支付結核病等醫療費用,
個人,1090215,1120500,愛滋匿名篩檢服務拓點計畫,
個人,1090217,20000000,「性傳染病、急性病毒性肝炎或藥癮病患全面篩檢愛滋計畫」醫療費用,
個人,1090221,816000,109年度抗結核免費藥品levofloxacin 750mg採購案,
個人,1090302,468000,「109年公費抗結核藥品streptomycin」採購案,
個人,1090310,889200,「109年度專案進口公費抗結核藥品clofazimine」採購案,
個人,1090310,282295,因108年菸金繳納107年愛滋醫療費用欠款而衍生之利息支出,
個人,1090310,81144,專案進口公費抗結核藥品兒童複方可溶錠RH/RHZ,
個人,1090311,1950,補助感染愛滋之藥害血友病患者108年下半年度全民健保自付保費,
個人,1090319,21960,結核病人用Amikacin 250mg 900支,
個人,1090330,51600,"結核病人用Levofloxacin 500mg 12,000顆",
個人,1090416,1170909,109年度公費抗結核藥品PAS採購案,
個人,1090421,1089600,109年度公費抗結核藥品moxifloxacin採購案,
個人,1090513,2138400,109年度專案進口公費抗結核藥品delamanid採購案,
個人,1090615,1826870,109年度愛滋病指定醫事機構服務品質提升計畫,
個人,1090723,750000,109年專案進口公費抗結核藥品kanamycin採購案,
個人,1090728,78059,108年愛滋醫療費用欠款之利息,
個人,1090824,42059,108年愛滋醫療費用欠款利息,
個人,1090902,2697,藥害血友病患者健保自付保費,
個人,1090204,14114,本署108年退休人員優惠存款差額利息(江○○),
個人,1090803,246111,本署聘任退休人員陳○○君及楊○○君108年度優惠存款差額利息歸墊,
個人,1081224,690000,109年退職工友(含遺眷)三節慰問金,
個人,1081225,530000,109年致贈退休人員及在職亡故同仁之遺族三節慰問金,
個人,1090508,28000,109年三麻一風監視調查作業之病例通報獎金,
個人,1090701,40000,登革熱通報獎金,
