確定病名,研判年份,研判週別,縣市,鄉鎮,性別,是否為境外移入,年齡層,確定病例數
傷寒,2006,22,苗栗縣,苗栗市,M,是,35-39,1
傷寒,2006,24,高雄市,左營區,F,否,55-59,1
傷寒,2006,24,桃園市,八德區,F,否,40-44,1
傷寒,2006,24,桃園市,蘆竹區,F,否,20-24,1
傷寒,2006,24,屏東縣,琉球鄉,M,否,15-19,1
傷寒,2006,25,桃園市,八德區,M,否,25-29,1
傷寒,2006,31,台中市,豐原區,M,是,55-59,1
傷寒,2006,31,台中市,霧峰區,M,否,2,1
傷寒,2006,31,桃園市,桃園區,M,否,55-59,1
傷寒,2006,34,桃園市,八德區,M,否,45-49,1
傷寒,2006,35,新北市,永和區,F,是,35-39,1
傷寒,2006,36,台北市,萬華區,F,否,70+,1
傷寒,2006,36,桃園市,中壢區,F,否,45-49,1
傷寒,2006,37,新北市,土城區,F,是,15-19,1
傷寒,2006,38,新北市,中和區,F,是,15-19,1
傷寒,2006,38,桃園市,桃園區,F,否,5-9,1
傷寒,2006,38,桃園市,楊梅區,F,是,25-29,1
傷寒,2006,40,台北市,士林區,F,是,30-34,1
傷寒,2006,40,台中市,南屯區,F,是,20-24,1
傷寒,2006,40,苗栗縣,竹南鎮,M,否,5-9,1
傷寒,2006,42,台南市,中西區,F,是,35-39,1
傷寒,2006,43,台中市,豐原區,F,是,30-34,1
傷寒,2006,45,台中市,霧峰區,F,否,25-29,1
傷寒,2006,49,基隆市,安樂區,F,否,10-14,1
傷寒,2007,2,台北市,信義區,F,否,60-64,1
傷寒,2007,2,桃園市,八德區,M,否,20-24,1
傷寒,2007,4,台中市,龍井區,M,否,40-44,1
傷寒,2007,5,花蓮縣,吉安鄉,F,是,20-24,1
傷寒,2007,6,桃園市,中壢區,F,否,3,1
傷寒,2007,11,台北市,松山區,F,是,25-29,1
傷寒,2007,11,台南市,北區,M,否,30-34,1
傷寒,2007,11,嘉義縣,大林鎮,F,是,20-24,1
傷寒,2007,13,台中市,清水區,F,否,70+,1
傷寒,2007,13,新竹市,北區,F,是,20-24,1
傷寒,2007,15,高雄市,大社區,F,是,20-24,1
傷寒,2007,16,宜蘭縣,羅東鎮,F,否,10-14,1
傷寒,2007,16,宜蘭縣,羅東鎮,F,否,70+,1
傷寒,2007,22,桃園市,大溪區,F,是,15-19,1
傷寒,2007,24,桃園市,桃園區,F,是,20-24,1
傷寒,2007,25,新竹市,北區,M,否,20-24,1
傷寒,2007,27,桃園市,中壢區,M,是,30-34,1
傷寒,2007,29,台北市,大安區,F,是,35-39,1
傷寒,2007,30,桃園市,蘆竹區,F,否,30-34,1
傷寒,2007,32,基隆市,七堵區,F,是,25-29,1
傷寒,2007,33,台北市,松山區,F,是,25-29,1
傷寒,2007,33,台中市,梧棲區,M,是,35-39,1
傷寒,2007,33,新北市,新店區,M,否,70+,1
傷寒,2007,33,新竹縣,竹北市,F,否,20-24,1
傷寒,2007,36,台北市,大安區,M,是,30-34,1
傷寒,2007,37,台南市,東區,M,是,20-24,1
傷寒,2007,38,新竹縣,新埔鎮,F,否,30-34,1
傷寒,2007,39,台北市,大安區,F,是,25-29,1
傷寒,2007,39,彰化縣,和美鎮,F,是,20-24,1
傷寒,2007,41,新竹縣,芎林鄉,M,否,5-9,1
傷寒,2007,48,桃園市,中壢區,F,否,45-49,1
傷寒,2007,49,台北市,中正區,F,否,3,1
傷寒,2007,52,新竹市,東區,M,是,30-34,1
傷寒,2007,52,桃園市,平鎮區,M,否,0,1
傷寒,2008,3,南投縣,南投市,F,是,20-24,1
傷寒,2008,5,台中市,西屯區,F,是,20-24,1
傷寒,2008,5,苗栗縣,苗栗市,F,是,30-34,1
傷寒,2008,8,南投縣,埔里鎮,M,是,60-64,1
傷寒,2008,14,彰化縣,彰化市,M,否,30-34,1
傷寒,2008,17,新竹縣,寶山鄉,F,否,35-39,1
傷寒,2008,19,台南市,新市區,F,是,20-24,1
傷寒,2008,19,桃園市,八德區,M,否,20-24,1
傷寒,2008,21,雲林縣,林內鄉,F,是,20-24,1
傷寒,2008,23,桃園市,中壢區,M,是,25-29,1
傷寒,2008,23,新竹縣,竹東鎮,F,是,35-39,1
傷寒,2008,24,台北市,中山區,F,是,30-34,1
傷寒,2008,24,新竹市,北區,F,是,25-29,1
傷寒,2008,24,新竹市,北區,F,否,35-39,1
傷寒,2008,24,新北市,中和區,F,是,30-34,1
傷寒,2008,24,桃園市,大溪區,M,否,25-29,1
傷寒,2008,27,台北市,信義區,F,是,25-29,1
傷寒,2008,27,台南市,南區,F,是,20-24,1
傷寒,2008,28,桃園市,桃園區,F,是,25-29,1
傷寒,2008,31,新北市,中和區,M,否,1,1
傷寒,2008,31,新北市,五股區,M,否,15-19,1
傷寒,2008,31,新北市,泰山區,M,否,25-29,1
傷寒,2008,32,台北市,中山區,F,是,35-39,1
傷寒,2008,32,桃園市,楊梅區,F,是,20-24,1
傷寒,2008,36,新竹縣,竹北市,F,是,20-24,1
傷寒,2008,37,台北市,松山區,F,是,25-29,1
傷寒,2008,38,台中市,南屯區,F,是,25-29,1
傷寒,2008,39,台北市,松山區,F,是,20-24,1
傷寒,2008,39,桃園市,大溪區,F,否,45-49,1
傷寒,2008,39,桃園市,新屋區,M,否,50-54,1
傷寒,2008,40,基隆市,中正區,M,否,70+,1
傷寒,2008,49,高雄市,楠梓區,F,否,30-34,1
傷寒,2008,52,台北市,士林區,F,是,25-29,1
傷寒,2009,4,台中市,南屯區,F,是,20-24,1
傷寒,2009,4,新北市,蘆洲區,F,是,25-29,1
傷寒,2009,5,台南市,永康區,F,是,25-29,1
傷寒,2009,6,桃園市,大溪區,F,是,30-34,1
傷寒,2009,6,苗栗縣,竹南鎮,M,是,25-29,1
傷寒,2009,10,新北市,蘆洲區,F,是,40-44,1
傷寒,2009,11,基隆市,中山區,F,是,25-29,1
傷寒,2009,11,新北市,烏來區,F,是,20-24,1
傷寒,2009,12,台北市,士林區,F,是,30-34,1
傷寒,2009,14,台中市,南屯區,F,否,35-39,1
傷寒,2009,15,宜蘭縣,五結鄉,F,是,25-29,1
傷寒,2009,17,台北市,松山區,M,是,20-24,1
傷寒,2009,17,桃園市,龜山區,F,否,20-24,1
傷寒,2009,17,花蓮縣,花蓮市,F,是,20-24,1
傷寒,2009,19,台北市,士林區,F,是,20-24,1
傷寒,2009,19,基隆市,中正區,F,是,20-24,1
傷寒,2009,19,新竹縣,竹北市,F,是,30-34,1
傷寒,2009,19,屏東縣,屏東市,F,是,20-24,1
傷寒,2009,20,台北市,松山區,F,是,35-39,1
傷寒,2009,20,新北市,新莊區,F,是,20-24,1
傷寒,2009,20,新北市,永和區,F,否,55-59,1
傷寒,2009,20,桃園市,八德區,F,是,25-29,1
傷寒,2009,20,雲林縣,虎尾鎮,F,是,35-39,1
傷寒,2009,21,新北市,中和區,M,否,1,1
傷寒,2009,21,新北市,中和區,F,否,70+,1
傷寒,2009,21,桃園市,蘆竹區,F,否,20-24,1
傷寒,2009,21,苗栗縣,苗栗市,F,是,20-24,1
傷寒,2009,21,彰化縣,鹿港鎮,M,否,30-34,1
傷寒,2009,22,新北市,新店區,F,是,25-29,1
傷寒,2009,22,彰化縣,彰化市,F,是,30-34,1
傷寒,2009,23,台北市,中山區,F,是,35-39,1
傷寒,2009,23,台北市,士林區,F,是,25-29,1
傷寒,2009,23,桃園市,中壢區,F,是,25-29,1
傷寒,2009,23,桃園市,大溪區,F,是,20-24,1
傷寒,2009,23,新竹縣,新豐鄉,M,是,30-34,1
傷寒,2009,25,台北市,文山區,F,是,25-29,1
傷寒,2009,25,台北市,文山區,F,是,30-34,1
傷寒,2009,25,台南市,安南區,M,是,30-34,1
傷寒,2009,25,高雄市,苓雅區,F,是,25-29,1
傷寒,2009,25,新北市,板橋區,F,是,20-24,1
傷寒,2009,25,雲林縣,崙背鄉,F,是,20-24,1
傷寒,2009,26,台北市,士林區,F,是,35-39,1
傷寒,2009,26,台南市,仁德區,F,否,50-54,1
傷寒,2009,27,新北市,三重區,M,否,20-24,1
傷寒,2009,28,台北市,信義區,F,是,25-29,1
傷寒,2009,28,台北市,萬華區,F,是,25-29,1
傷寒,2009,28,台中市,后里區,M,是,25-29,1
傷寒,2009,28,桃園市,觀音區,M,否,70+,1
傷寒,2009,29,台北市,士林區,F,是,20-24,1
傷寒,2009,29,新北市,中和區,M,是,20-24,1
傷寒,2009,29,新北市,新店區,F,是,30-34,1
傷寒,2009,29,桃園市,觀音區,F,是,40-44,1
傷寒,2009,30,台北市,信義區,F,是,40-44,1
傷寒,2009,31,台北市,內湖區,F,是,25-29,1
傷寒,2009,31,新北市,中和區,F,是,20-24,1
傷寒,2009,32,台北市,萬華區,F,是,20-24,1
傷寒,2009,33,台中市,西屯區,F,是,20-24,1
傷寒,2009,34,台中市,大雅區,M,否,40-44,1
傷寒,2009,36,台北市,中山區,M,是,35-39,1
傷寒,2009,36,雲林縣,土庫鎮,F,是,20-24,1
傷寒,2009,39,桃園市,平鎮區,F,是,20-24,1
傷寒,2009,40,嘉義市,西區,F,是,25-29,1
傷寒,2009,40,雲林縣,元長鄉,F,是,25-29,1
傷寒,2009,41,台北市,文山區,F,是,30-34,1
傷寒,2009,41,台北市,松山區,F,是,20-24,1
傷寒,2009,41,基隆市,七堵區,F,是,20-24,1
傷寒,2009,42,基隆市,信義區,F,是,25-29,1
傷寒,2009,43,高雄市,路竹區,M,否,55-59,1
傷寒,2009,44,新北市,新莊區,F,是,30-34,1
傷寒,2009,44,新北市,永和區,F,是,30-34,1
傷寒,2009,47,新北市,新店區,F,是,20-24,1
傷寒,2009,49,彰化縣,和美鎮,M,否,25-29,1
傷寒,2009,50,台北市,松山區,F,是,25-29,1
傷寒,2009,50,基隆市,安樂區,F,否,70+,1
傷寒,2009,51,台北市,中山區,F,否,20-24,1
傷寒,2009,51,新竹縣,竹北市,F,是,20-24,1
傷寒,2009,52,台北市,大安區,F,是,30-34,1
傷寒,2009,52,嘉義縣,竹崎鄉,F,是,30-34,1
傷寒,2010,1,高雄市,左營區,F,否,35-39,1
傷寒,2010,1,宜蘭縣,五結鄉,F,是,25-29,1
傷寒,2010,2,台北市,士林區,F,是,30-34,1
傷寒,2010,4,台南市,仁德區,F,否,10-14,1
傷寒,2010,4,高雄市,阿蓮區,F,否,5-9,1
傷寒,2010,4,桃園市,大園區,F,是,20-24,1
傷寒,2010,5,新竹縣,竹東鎮,M,否,30-34,1
傷寒,2010,6,台北市,中正區,M,否,25-29,1
傷寒,2010,7,澎湖縣,西嶼鄉,M,是,20-24,1
傷寒,2010,9,台中市,北屯區,F,否,55-59,1
傷寒,2010,9,台南市,南區,M,否,5-9,1
傷寒,2010,9,新北市,土城區,M,是,40-44,1
傷寒,2010,9,新北市,新店區,M,是,25-29,1
傷寒,2010,10,嘉義市,東區,M,否,20-24,1
傷寒,2010,11,台中市,大肚區,F,否,5-9,1
傷寒,2010,11,高雄市,小港區,F,否,40-44,1
傷寒,2010,13,台南市,南區,F,否,30-34,1
傷寒,2010,15,高雄市,苓雅區,F,否,40-44,1
傷寒,2010,15,新竹縣,北埔鄉,F,否,4,1
傷寒,2010,16,新竹縣,芎林鄉,F,否,15-19,1
傷寒,2010,17,花蓮縣,花蓮市,M,是,20-24,1
傷寒,2010,20,新北市,中和區,M,是,65-69,1
傷寒,2010,21,新北市,土城區,M,是,35-39,1
傷寒,2010,21,屏東縣,東港鎮,M,否,25-29,1
傷寒,2010,22,新竹縣,竹北市,M,否,5-9,1
傷寒,2010,25,桃園市,平鎮區,M,否,3,1
傷寒,2010,29,新竹縣,竹北市,M,否,10-14,1
傷寒,2010,34,新北市,中和區,M,是,25-29,1
傷寒,2010,35,台北市,南港區,F,否,70+,1
傷寒,2010,38,新北市,林口區,F,是,20-24,1
傷寒,2010,39,桃園市,中壢區,F,是,30-34,1
傷寒,2010,44,彰化縣,和美鎮,F,是,50-54,1
傷寒,2010,45,雲林縣,四湖鄉,F,否,4,1
傷寒,2010,46,雲林縣,四湖鄉,M,否,2,1
傷寒,2010,51,新北市,鶯歌區,F,否,65-69,1
傷寒,2010,51,新北市,鶯歌區,M,否,70+,1
傷寒,2011,6,台北市,大安區,M,否,70+,1
傷寒,2011,6,台中市,新社區,F,是,25-29,1
傷寒,2011,7,嘉義縣,六腳鄉,M,否,70+,1
傷寒,2011,8,彰化縣,彰化市,M,否,25-29,1
傷寒,2011,17,台南市,永康區,M,否,40-44,1
傷寒,2011,17,新竹市,北區,F,否,25-29,1
傷寒,2011,18,新竹市,東區,F,否,25-29,1
傷寒,2011,18,新竹市,東區,M,否,30-34,1
傷寒,2011,19,台北市,士林區,F,是,60-64,1
傷寒,2011,19,新竹縣,芎林鄉,F,否,60-64,1
傷寒,2011,19,苗栗縣,苗栗市,M,否,30-34,1
傷寒,2011,20,新竹縣,竹北市,M,否,15-19,1
傷寒,2011,22,桃園市,大溪區,F,否,15-19,1
傷寒,2011,22,新竹縣,芎林鄉,F,否,40-44,1
傷寒,2011,22,苗栗縣,頭份市,M,否,25-29,1
傷寒,2011,30,新竹縣,關西鎮,F,否,5-9,1
傷寒,2011,31,台北市,松山區,F,是,20-24,1
傷寒,2011,33,新北市,淡水區,M,是,10-14,1
傷寒,2011,34,桃園市,桃園區,M,否,15-19,1
傷寒,2011,34,新竹縣,竹東鎮,F,否,65-69,1
傷寒,2011,35,新北市,新莊區,M,否,35-39,1
傷寒,2011,35,桃園市,桃園區,M,否,30-34,1
傷寒,2011,37,新北市,板橋區,F,是,10-14,1
傷寒,2011,39,桃園市,龜山區,F,否,20-24,1
傷寒,2011,39,桃園市,龜山區,M,否,20-24,1
傷寒,2011,40,台中市,南區,M,否,25-29,1
傷寒,2011,40,基隆市,中正區,F,否,50-54,1
傷寒,2011,40,桃園市,八德區,M,否,20-24,1
傷寒,2011,40,桃園市,桃園區,M,否,1,1
傷寒,2011,40,桃園市,桃園區,F,否,30-34,1
傷寒,2011,41,桃園市,八德區,F,否,20-24,1
傷寒,2011,41,桃園市,桃園區,F,否,25-29,1
傷寒,2011,41,桃園市,桃園區,F,否,30-34,1
傷寒,2011,41,桃園市,桃園區,F,否,45-49,1
傷寒,2011,42,桃園市,桃園區,M,否,25-29,1
傷寒,2011,42,桃園市,桃園區,M,否,30-34,1
傷寒,2011,43,台中市,太平區,M,否,40-44,1
傷寒,2011,43,桃園市,桃園區,M,否,25-29,1
傷寒,2011,44,桃園市,桃園區,F,否,10-14,1
傷寒,2011,44,桃園市,桃園區,M,否,35-39,1
傷寒,2011,46,桃園市,八德區,M,否,25-29,1
傷寒,2011,46,桃園市,八德區,M,否,50-54,1
傷寒,2011,48,台北市,中山區,F,是,25-29,1
傷寒,2011,48,桃園市,中壢區,M,否,0,1
傷寒,2011,50,高雄市,前鎮區,M,是,25-29,1
傷寒,2011,51,金門縣,金城鎮,M,否,70+,1
傷寒,2011,52,新北市,新店區,F,否,5-9,1
傷寒,2012,2,台北市,士林區,M,否,30-34,1
傷寒,2012,2,台中市,北屯區,F,否,70+,1
傷寒,2012,7,新北市,三重區,F,是,20-24,1
傷寒,2012,9,新北市,中和區,F,是,50-54,1
傷寒,2012,11,高雄市,鳥松區,F,否,65-69,1
傷寒,2012,12,桃園市,八德區,F,否,70+,1
傷寒,2012,12,澎湖縣,馬公市,M,否,65-69,1
傷寒,2012,14,台北市,文山區,F,否,15-19,1
傷寒,2012,16,台東縣,東河鄉,M,否,60-64,1
傷寒,2012,17,台北市,萬華區,F,是,35-39,1
傷寒,2012,17,台北市,萬華區,F,否,70+,1
傷寒,2012,17,基隆市,中正區,M,否,30-34,1
傷寒,2012,21,新北市,瑞芳區,F,是,60-64,1
傷寒,2012,24,高雄市,苓雅區,F,是,35-39,1
傷寒,2012,27,台北市,大安區,M,是,25-29,1
傷寒,2012,28,高雄市,大寮區,M,否,1,1
傷寒,2012,31,新北市,中和區,M,是,4,1
傷寒,2012,34,高雄市,鳳山區,M,是,30-34,1
傷寒,2012,39,嘉義市,東區,F,否,70+,1
傷寒,2012,39,嘉義縣,義竹鄉,F,否,70+,1
傷寒,2012,44,台南市,北區,F,否,20-24,1
傷寒,2012,46,新北市,三重區,F,是,30-34,1
傷寒,2012,49,桃園市,龍潭區,M,否,10-14,1
傷寒,2012,49,桃園市,龍潭區,M,否,30-34,1
傷寒,2012,50,台北市,大安區,F,是,30-34,1
傷寒,2012,50,桃園市,中壢區,F,否,35-39,1
傷寒,2012,52,台南市,關廟區,F,否,70+,1
傷寒,2013,4,新北市,永和區,M,是,50-54,1
傷寒,2013,6,高雄市,三民區,F,是,35-39,1
傷寒,2013,7,高雄市,三民區,F,是,25-29,1
傷寒,2013,9,新北市,中和區,F,是,10-14,1
傷寒,2013,10,新北市,中和區,M,是,25-29,1
傷寒,2013,10,新北市,新店區,M,是,10-14,1
傷寒,2013,11,桃園市,中壢區,M,是,3,1
傷寒,2013,13,新北市,林口區,M,否,15-19,1
傷寒,2013,17,新北市,中和區,M,否,70+,1
傷寒,2013,18,新北市,八里區,M,否,10-14,1
傷寒,2013,18,新北市,八里區,M,否,35-39,1
傷寒,2013,21,新北市,鶯歌區,M,是,25-29,1
傷寒,2013,30,台中市,豐原區,F,是,25-29,1
傷寒,2013,33,台北市,士林區,M,是,45-49,1
傷寒,2013,34,嘉義市,東區,F,否,35-39,1
傷寒,2013,35,高雄市,苓雅區,F,否,15-19,1
傷寒,2013,37,台北市,中正區,F,是,5-9,1
傷寒,2013,37,高雄市,永安區,M,是,25-29,1
傷寒,2013,38,台北市,中正區,F,是,35-39,1
傷寒,2013,40,南投縣,竹山鎮,M,是,20-24,1
傷寒,2014,2,新竹市,東區,F,否,2,1
傷寒,2014,3,台北市,中山區,F,是,35-39,1
傷寒,2014,3,彰化縣,員林市,F,否,25-29,1
傷寒,2014,5,新北市,中和區,F,是,20-24,1
傷寒,2014,6,桃園市,中壢區,F,是,30-34,1
傷寒,2014,8,高雄市,苓雅區,F,是,5-9,1
傷寒,2014,9,台中市,西屯區,F,是,15-19,1
傷寒,2014,13,台中市,豐原區,M,否,40-44,1
傷寒,2014,20,台中市,西區,F,是,50-54,1
傷寒,2014,23,高雄市,左營區,F,是,35-39,1
傷寒,2014,23,桃園市,八德區,M,否,15-19,1
傷寒,2014,24,新北市,林口區,F,是,20-24,1
傷寒,2014,27,新北市,永和區,M,是,15-19,1
傷寒,2014,29,新北市,林口區,F,是,15-19,1
傷寒,2014,34,新北市,汐止區,F,是,45-49,1
傷寒,2014,34,桃園市,八德區,M,是,50-54,1
傷寒,2014,38,新北市,中和區,F,是,35-39,1
傷寒,2014,38,新北市,中和區,M,是,5-9,1
傷寒,2014,38,新北市,永和區,F,是,25-29,1
傷寒,2014,41,新北市,三重區,M,是,35-39,1
傷寒,2014,44,台北市,士林區,F,否,50-54,1
傷寒,2014,47,高雄市,鳥松區,M,否,55-59,1
傷寒,2014,47,桃園市,中壢區,M,是,45-49,1
傷寒,2014,48,高雄市,鳥松區,F,是,25-29,1
傷寒,2014,50,台北市,萬華區,F,是,35-39,1
傷寒,2015,1,桃園市,新屋區,F,否,70+,1
傷寒,2015,2,桃園市,新屋區,F,是,35-39,1
傷寒,2015,2,桃園市,新屋區,M,否,45-49,1
傷寒,2015,8,新北市,永和區,F,是,30-34,1
傷寒,2015,9,新北市,三重區,F,是,5-9,1
傷寒,2015,9,桃園市,龍潭區,F,否,35-39,1
傷寒,2015,10,台中市,西屯區,M,是,50-54,1
傷寒,2015,11,台中市,西屯區,M,是,15-19,1
傷寒,2015,11,桃園市,龍潭區,F,否,30-34,1
傷寒,2015,13,高雄市,三民區,F,是,25-29,1
傷寒,2015,14,彰化縣,伸港鄉,M,是,35-39,1
傷寒,2015,14,彰化縣,員林市,F,是,25-29,1
傷寒,2015,19,新北市,五股區,F,是,35-39,1
傷寒,2015,21,新竹市,東區,M,否,2,1
傷寒,2015,24,桃園市,中壢區,F,否,55-59,1
傷寒,2015,25,台北市,中山區,M,是,60-64,1
傷寒,2015,25,台北市,士林區,F,否,4,1
傷寒,2015,29,新北市,中和區,F,是,50-54,1
傷寒,2015,29,桃園市,平鎮區,F,否,30-34,1
傷寒,2015,30,台北市,士林區,F,否,4,1
傷寒,2015,30,台中市,豐原區,F,否,4,1
傷寒,2015,36,新竹市,北區,F,否,30-34,1
傷寒,2015,39,新竹市,東區,M,是,25-29,1
傷寒,2015,41,台中市,豐原區,M,否,25-29,1
傷寒,2015,44,高雄市,燕巢區,F,是,35-39,1
傷寒,2015,45,新北市,新店區,F,是,40-44,1
傷寒,2015,46,桃園市,龍潭區,F,否,20-24,1
傷寒,2015,50,桃園市,龍潭區,F,否,45-49,1
傷寒,2015,50,桃園市,龍潭區,F,否,70+,1
傷寒,2016,3,高雄市,鼓山區,F,否,70+,1
傷寒,2016,18,高雄市,大社區,M,是,35-39,1
傷寒,2016,29,高雄市,小港區,M,是,20-24,1
傷寒,2016,39,台南市,安南區,F,否,25-29,1
傷寒,2016,42,台北市,信義區,F,是,25-29,1
傷寒,2016,42,嘉義縣,鹿草鄉,F,否,70+,1
傷寒,2016,43,嘉義縣,鹿草鄉,F,否,40-44,1
傷寒,2016,48,桃園市,蘆竹區,M,是,35-39,1
傷寒,2016,49,南投縣,埔里鎮,F,否,50-54,1
傷寒,2016,50,台北市,中山區,F,是,30-34,1
傷寒,2016,50,台中市,南屯區,M,是,45-49,1
傷寒,2016,51,新竹市,東區,M,是,20-24,1
傷寒,2016,51,桃園市,桃園區,F,是,30-34,1
傷寒,2017,2,台南市,永康區,F,是,25-29,1
傷寒,2017,3,桃園市,桃園區,F,是,40-44,1
傷寒,2017,8,新北市,土城區,M,是,10-14,1
傷寒,2017,9,台東縣,關山鎮,F,是,5-9,1
傷寒,2017,11,新北市,淡水區,F,是,30-34,1
傷寒,2017,14,新北市,蘆洲區,M,否,35-39,1
傷寒,2017,16,新竹市,香山區,M,是,30-34,1
傷寒,2017,19,台中市,南屯區,M,是,30-34,1
傷寒,2017,21,新北市,中和區,M,是,50-54,1
傷寒,2017,21,嘉義縣,新港鄉,F,是,40-44,1
傷寒,2017,22,新北市,鶯歌區,F,是,20-24,1
傷寒,2017,33,台北市,中山區,F,是,35-39,1
傷寒,2017,33,台中市,北屯區,F,是,50-54,1
傷寒,2017,35,屏東縣,潮州鎮,M,是,20-24,1
傷寒,2017,38,新北市,三芝區,F,否,5-9,1
傷寒,2017,38,嘉義縣,太保市,F,是,50-54,1
傷寒,2017,42,台北市,大同區,F,否,70+,1
傷寒,2018,3,桃園市,中壢區,M,是,30-34,1
傷寒,2018,6,桃園市,平鎮區,M,是,30-34,1
傷寒,2018,7,台中市,北屯區,F,否,30-34,1
傷寒,2018,7,台南市,山上區,M,否,30-34,1
傷寒,2018,15,桃園市,中壢區,F,是,25-29,1
傷寒,2018,16,嘉義市,東區,F,是,35-39,1
傷寒,2018,19,台中市,南屯區,M,是,15-19,1
傷寒,2018,34,桃園市,中壢區,F,是,20-24,1
傷寒,2018,36,新北市,五股區,F,是,45-49,1
